,title,link,create_time
59,谁是张继先？,http://mp.weixin.qq.com/s?__biz=MzA5MjM3MzUxMA==&mid=2655707313&idx=1&sn=8a99b85d92c8d3c5c6b7f58f907c5075&chksm=8bd057d8bca7dece2a61cbb80e12e58382d19b98e63b81a9f33a5a5a385689130d4478b14b0f#rd,2020/2/9 19:20
60,武大中南医院全面接管雷神山！,http://mp.weixin.qq.com/s?__biz=MzA5MjM3MzUxMA==&mid=2655707308&idx=1&sn=90037025406887ad075ee7b9af4c8ab9&chksm=8bd057c5bca7ded3a1a14b4a3c9a731e96d7286cc230a965556a58c8c071f8545da79febf096#rd,2020/2/9 17:34
61,重磅 | 彭志勇团队首次揭示在武汉的新型冠状病毒感染患者的临床特征,http://mp.weixin.qq.com/s?__biz=MzA5MjM3MzUxMA==&mid=2655707297&idx=1&sn=f43da7f5f91d7f6cadc18962f3e551fc&chksm=8bd057c8bca7dededb7c6397b4604d8b9afade5aaebee50767678fcba9bf30ab682832f92666#rd,2020/2/9 15:59
62,@北京大学，你的助攻已收到,http://mp.weixin.qq.com/s?__biz=MzA5MjM3MzUxMA==&mid=2655707290&idx=1&sn=bfb5ccdb57d6cf7fc694c7ba5e82fec7&chksm=8bd057f3bca7dee53895064b403123f1fbc9fd9bc8ee838a1b27f41625346407a8908bc8bfc6#rd,2020/2/9 13:06
63,赞！墨端起舞凝众志，以笔为马书祝福,http://mp.weixin.qq.com/s?__biz=MzA5MjM3MzUxMA==&mid=2655707256&idx=1&sn=46a4beb920d25a707d6ed16c86f907d6&chksm=8bd05711bca7de079e4c53ab68b4c382880f08f05b80940ef2c05f59678b6f969d8b2467b99e#rd,2020/2/9 9:30
64,“珞珈”味的灯谜，答案是……,http://mp.weixin.qq.com/s?__biz=MzA5MjM3MzUxMA==&mid=2655707251&idx=1&sn=2c36c991c2c34d6a1c257b44be2a82d8&chksm=8bd0571abca7de0cf5e5642af995d2b8b1558477a5fefea31da9459c297534dbf9c505966f9c#rd,2020/2/8 22:20
65,谢谢你，为“珈”里挂起温暖的花灯,http://mp.weixin.qq.com/s?__biz=MzA5MjM3MzUxMA==&mid=2655707249&idx=1&sn=67cfee81b34f460f367f0390484839ad&chksm=8bd05718bca7de0e7bcf41a23a8c865105127498fc0a4ba2353c7fa90d39b434171de903887a#rd,2020/2/8 19:58
66,珞珈的孩子，请一定好好关照自己,http://mp.weixin.qq.com/s?__biz=MzA5MjM3MzUxMA==&mid=2655707233&idx=1&sn=56c24ab88b350fd3620f3fcee268ddd8&chksm=8bd05708bca7de1e4ad94748922459ce526d5b59b41965f9395ed036357b8540857dea7fad1a#rd,2020/2/8 17:26
67,教育部强调：这七件事一定要做好,http://mp.weixin.qq.com/s?__biz=MzA5MjM3MzUxMA==&mid=2655707209&idx=1&sn=ce0d9ef0d6454676b80149c588231785&chksm=8bd05720bca7de3636c1f317064de50277140bebcb606a213b8c74662358f9d70b407c64d5c4#rd,2020/2/8 14:04
68,干货丨封城隔离不停教，居家宅守不停学,http://mp.weixin.qq.com/s?__biz=MzA5MjM3MzUxMA==&mid=2655707182&idx=1&sn=ab3b04bc8771d853fb9d43d885bd5081&chksm=8bd05747bca7de51983a4ec3d7657fc84a68560315d7bb9689cbb910f5c935e8014a4f69496c#rd,2020/2/8 10:29
69,每一帧，都是思念,http://mp.weixin.qq.com/s?__biz=MzA5MjM3MzUxMA==&mid=2655707168&idx=1&sn=21e2b5c47f774d4a521b4a81e4356a2b&chksm=8bd05749bca7de5f12533e074c70c0fcb7fc3ab11b2977e9e3374b9fcfde6b26e161fa384bd9#rd,2020/2/7 21:57
70,战“疫”故事 | 他们，再一次走上“火线”,http://mp.weixin.qq.com/s?__biz=MzA5MjM3MzUxMA==&mid=2655707161&idx=1&sn=4a66814451ce8385f1b90647f7826452&chksm=8bd05770bca7de66d7b9644d438d913bae0aba3b77c9bea39276ec13a177da8a993d7a1a78bc#rd,2020/2/7 18:40
71,泪目 | 这一次，换我来守护你,http://mp.weixin.qq.com/s?__biz=MzA5MjM3MzUxMA==&mid=2655707145&idx=1&sn=9b4c3756e3c04d7904f4811c6a35eabd&chksm=8bd05760bca7de762d249a9d124358d2f8a9d5008613699fab5abb4af953086c55283c3b5db8#rd,2020/2/7 13:15
72,李文亮校友，一路走好,http://mp.weixin.qq.com/s?__biz=MzA5MjM3MzUxMA==&mid=2655707115&idx=1&sn=566aeb8c25b38f58ce19ff613c2ad3c8&chksm=8bd06882bca7e19446e2faf9dc32a1945f5869524731b91a8eabae6d655fea2cf2a50a02c0cc#rd,2020/2/7 10:05
73,暖心 | 千里援同袍,http://mp.weixin.qq.com/s?__biz=MzA5MjM3MzUxMA==&mid=2655707090&idx=1&sn=e0b8274c447bcbf949e9c93caf2da172&chksm=8bd068bbbca7e1ad317845ab1b250ff5aa4214913a9698d05d2e3ffd981f5406e3124715e1b6#rd,2020/2/6 20:34
74,同舟人，誓相随！,http://mp.weixin.qq.com/s?__biz=MzA5MjM3MzUxMA==&mid=2655707081&idx=1&sn=fe7dc31c6b610092337638cbefd2033d&chksm=8bd068a0bca7e1b6ef1a3133db5fa131fc200c757a454587607587439045e0cf22eee0283e0c#rd,2020/2/6 16:43
75,关注 | 重要信息，速收！,http://mp.weixin.qq.com/s?__biz=MzA5MjM3MzUxMA==&mid=2655707071&idx=1&sn=ba717fa082be7a28f03adc1ce0aabd68&chksm=8bd068d6bca7e1c06fad6f49acbb4590931a9712382e0e94a88678c586282054111a166d244f#rd,2020/2/6 12:28
76,战“疫”前线 | 什么样的患者能入住武昌方舱医院？,http://mp.weixin.qq.com/s?__biz=MzA5MjM3MzUxMA==&mid=2655707068&idx=1&sn=90e771bc262c6b9873b386bcd8859104&chksm=8bd068d5bca7e1c3e2cb0e69cf994e44160f2b853329585cdd97334311d14d00ec79635e893f#rd,2020/2/6 10:01
77,致武汉大学校友的感谢信,http://mp.weixin.qq.com/s?__biz=MzA5MjM3MzUxMA==&mid=2655707051&idx=1&sn=adfdeb8a04586bb3df2e0af24ddcfe03&chksm=8bd068c2bca7e1d4bab20e234666e4cd5b60435f4e8af5489be748a6278481cceaab255f2b8e#rd,2020/2/5 20:45
78,关注 | 重要告知，请注意！,http://mp.weixin.qq.com/s?__biz=MzA5MjM3MzUxMA==&mid=2655707044&idx=1&sn=9d35b57a448471a2e0b4c801a0dea06f&chksm=8bd068cdbca7e1db30e2eec437cde4408e740156438f43d17c87d4071087265772d4fb514664#rd,2020/2/5 15:48
79,战”疫“ | 专访援金银潭医院一线重症专家余追,http://mp.weixin.qq.com/s?__biz=MzA5MjM3MzUxMA==&mid=2655707028&idx=1&sn=9df1f6bddbe70053ab4f6ac8540ae50b&chksm=8bd068fdbca7e1eb92cd25089369e7eeb0c0a01caddc180f8d65a12bed0831fe20e1e16955be#rd,2020/2/5 12:00
80,好消息！2例危重型新冠肺炎患者痊愈出院,http://mp.weixin.qq.com/s?__biz=MzA5MjM3MzUxMA==&mid=2655707018&idx=1&sn=f994335d171da7f795844a52f49a8f4e&chksm=8bd068e3bca7e1f50b6b53e73e56963d1783a7817687f25fa90d2fa2728c8550def5d11e3224#rd,2020/2/5 9:15
81,请听！来自瞿弦和先生的祝福！,http://mp.weixin.qq.com/s?__biz=MzA5MjM3MzUxMA==&mid=2655707016&idx=1&sn=e3d078f7e5eb105411766bd19d09fadd&chksm=8bd068e1bca7e1f798234002cf387d462bd9189b740b6721fc915db435b19dae8b72a9e102c0#rd,2020/2/4 21:23
82,硬核丨4架专机100余吨医护物资空降武汉,http://mp.weixin.qq.com/s?__biz=MzA5MjM3MzUxMA==&mid=2655707010&idx=1&sn=addac7cb402f090848cd12bd962e9d62&chksm=8bd068ebbca7e1fd392a0d7b8200cf3208fe46072710d547309d77ecc89260214bf3a7733c4e#rd,2020/2/4 17:48
83,书香 | 课停了，读书不能停,http://mp.weixin.qq.com/s?__biz=MzA5MjM3MzUxMA==&mid=2655706992&idx=1&sn=d5974e2acbe9245048c9d038af45624e&chksm=8bd06819bca7e10f9cfd6589941dec98c710c1e766f4ed0d3e864c5c7fd5275749eec88dc131#rd,2020/2/4 14:05
84,武大人专属的抗疫壁纸，请查收！,http://mp.weixin.qq.com/s?__biz=MzA5MjM3MzUxMA==&mid=2655706977&idx=1&sn=bebe8e1366c8af83ad64b2d11f38efa2&chksm=8bd06808bca7e11e227c348fce3d08c9d3ed88bf490be79ade788d6b5010e6f349053e3c1914#rd,2020/2/4 11:01
85,教育部致全国大学生的一封信,http://mp.weixin.qq.com/s?__biz=MzA5MjM3MzUxMA==&mid=2655706974&idx=1&sn=64ded765cc2f53e5d9df932dd3573cf2&chksm=8bd06837bca7e1217980a924c988c28b57e3a417101b43d4852ac775c255ceba5221bff6bb0d#rd,2020/2/4 8:58
86,最新宣传片 | 武汉莫慌，我们等你,http://mp.weixin.qq.com/s?__biz=MzA5MjM3MzUxMA==&mid=2655706968&idx=1&sn=b4595840b8c1fcb56bd73c3da2ba27cb&chksm=8bd06831bca7e1278c795a5d31047623d76559ce104a93cfa32f98497f17853abc2708d9878c#rd,2020/2/3 22:49
87,直击 | 疫情下的武汉大学,http://mp.weixin.qq.com/s?__biz=MzA5MjM3MzUxMA==&mid=2655706939&idx=1&sn=24f13122a2373585d08dcd4250055954&chksm=8bd06852bca7e14486b08ccc6a0efd7b42e41299162b3ff526599e93283769c0542a8b63bab7#rd,2020/2/3 20:05
88,另一场战“疫”，这绝不是一座城的战斗！,http://mp.weixin.qq.com/s?__biz=MzA5MjM3MzUxMA==&mid=2655706934&idx=1&sn=aafeb43d8bfd1a9fb2d4feee5ddb96c6&chksm=8bd0685fbca7e1494a3aac6e3cdf0b49aa959a9dcca874f0ac7aaa86d1fcb13d46c5bffed732#rd,2020/2/3 16:31
89,郭琴：我的战“疫”故事,http://mp.weixin.qq.com/s?__biz=MzA5MjM3MzUxMA==&mid=2655706930&idx=1&sn=40c3b5ef3db2d621492d26db2bc79f2a&chksm=8bd0685bbca7e14d37018a001ee7a09b7044972418ea82c9fbe4968cc2049df1dca656bc2a18#rd,2020/2/3 13:14
90,加油 | 说了会赢，就一定赢！,http://mp.weixin.qq.com/s?__biz=MzA5MjM3MzUxMA==&mid=2655706918&idx=1&sn=963c6897d431e6574f882d2a0226515b&chksm=8bd0684fbca7e15915055015fe822fedda17d313cf61205beff1e68cb3ee3ab1c881bb0dcaf2#rd,2020/2/3 10:23
91,8岁女儿的一封家书：爸爸的眼神,http://mp.weixin.qq.com/s?__biz=MzA5MjM3MzUxMA==&mid=2655706916&idx=1&sn=8c480cb6d70a242e41eac0583a91eb4c&chksm=8bd0684dbca7e15b72c58a5084f68a6a8f5760a6ed45b4a2fc209b4d44b81d5a5c46b282478a#rd,2020/2/2 21:02
92,央视关注丨危重科医生提示：过度防护没有必要,http://mp.weixin.qq.com/s?__biz=MzA5MjM3MzUxMA==&mid=2655706909&idx=1&sn=d6c2bcb7b9e4e4bd0c372c234ab9a735&chksm=8bd06874bca7e162d8d412d523546850ef8a57d00ef67a29368c38c4681576e4a84382c1d14a#rd,2020/2/2 17:38
93,生死时速 | 从纽约到武汉，一场72小时的援助战“疫”,http://mp.weixin.qq.com/s?__biz=MzA5MjM3MzUxMA==&mid=2655706897&idx=1&sn=9dd75335e5d2edb7251ded998c7e992d&chksm=8bd06878bca7e16e6f68e31d5a6747f5cd27fc31443a5247c507d37f504cd8bfdc91f390f409#rd,2020/2/2 15:10
94,20200202，“武厦”同行,http://mp.weixin.qq.com/s?__biz=MzA5MjM3MzUxMA==&mid=2655706878&idx=1&sn=314a1eb3773e58aa3773317042c6540a&chksm=8bd06997bca7e081787eebd5e34a43b31c8b9b822e9fca64c886914d64c116c0b3aad9eed468#rd,2020/2/2 12:02
95,@whuers，这里有一份心理防护“处方”，请查收！,http://mp.weixin.qq.com/s?__biz=MzA5MjM3MzUxMA==&mid=2655706862&idx=1&sn=5909aa8c70d28fd43e78ee0b02a01d03&chksm=8bd06987bca7e0913f4c6b651051b7316e3ec82c4fbfceaf8a3d56f2d6cba4551031a09666b8#rd,2020/2/2 9:52
96,武大外籍师生：我们留在这里！,http://mp.weixin.qq.com/s?__biz=MzA5MjM3MzUxMA==&mid=2655706856&idx=1&sn=a7fd8d03224dae18814c6f4632f679fb&chksm=8bd06981bca7e0975e6f0642db07e331055792943b1285f481f8256a292e852cd5ee1f41068b#rd,2020/2/1 21:06
97,暖！武汉，请收下这份来自德国的祝福,http://mp.weixin.qq.com/s?__biz=MzA5MjM3MzUxMA==&mid=2655706829&idx=1&sn=b13cc82f8ed50e6646049997b4c61b0c&chksm=8bd069a4bca7e0b2d30e46718a273f850d537de48d60ca928da27bf901272ed095064b80ea22#rd,2020/2/1 16:10
98,点赞 | 17年3次冲在防疫救治最前线的老党员,http://mp.weixin.qq.com/s?__biz=MzA5MjM3MzUxMA==&mid=2655706756&idx=1&sn=ba0890772f68fb9c7393c3b29f18e813&chksm=8bd069edbca7e0fbc24ae1d9250e16d7556ecedbfbc406b4d6b29d737a2fc239b62e6093bc98#rd,2020/2/1 12:05
99,武大战“疫”，每个人都是战士！,http://mp.weixin.qq.com/s?__biz=MzA5MjM3MzUxMA==&mid=2655706754&idx=1&sn=19d1511aede3a824f941437599ec4105&chksm=8bd069ebbca7e0fdf6266f336c033d4461b44dcd9e80c59cc54bee7bf25bfa96161466c814f8#rd,2020/2/1 9:22
,title,link,create_time
0,好消息 | 一家三口感染新冠病毒，今天治愈出院！,http://mp.weixin.qq.com/s?__biz=MzA5MjM3MzUxMA==&mid=2655706741&idx=1&sn=3f474ca7813e033100321c69a21945bb&chksm=8bd0691cbca7e00a1e70bb84ec7a2cff16f85f06a53c8f482af639a8f0d30e8d993102eacd35#rd,2020/1/31 22:08
1,致敬 | 跨越17年的两封请战书,http://mp.weixin.qq.com/s?__biz=MzA5MjM3MzUxMA==&mid=2655706733&idx=1&sn=41cbfeb7939065d7a964c007679fb553&chksm=8bd06904bca7e012106b769ff9b7661ef292ecda753e137fe44b28aafcd55a4a49644f02405f#rd,2020/1/31 20:46
2,关注 | 开学前，武大师生要这样做……,http://mp.weixin.qq.com/s?__biz=MzA5MjM3MzUxMA==&mid=2655706653&idx=1&sn=4a234d2f5470ac00a923f0bef7093a52&chksm=8bd06974bca7e062a57782b13c577ca1d4e420e43342ca12642fcb70bc64252cd5b302eaf654#rd,2020/1/31 11:00
3,这个科室收治75例新冠肺炎患者无医护感染，原因是……,http://mp.weixin.qq.com/s?__biz=MzA5MjM3MzUxMA==&mid=2655706649&idx=1&sn=1851eb2a79c4daf195301a7b01f2d87b&chksm=8bd06970bca7e0669a161445303061d6fd0557c794156a9ea76934c390e0b2c995d0057012d0#rd,2020/1/30 22:27
4,信心 | 全面战“疫”的希望,http://mp.weixin.qq.com/s?__biz=MzA5MjM3MzUxMA==&mid=2655706647&idx=1&sn=c0e33101ac35a1f9b4e3d66fe5458c52&chksm=8bd0697ebca7e0686ea5337c517636d1bdec19480528e38d46d939ffd66bdf0b5b6f96a999c1#rd,2020/1/30 20:28
5,呼吁 | 让我们的战“疫”斗士手中有“武器”,http://mp.weixin.qq.com/s?__biz=MzA5MjM3MzUxMA==&mid=2655706627&idx=1&sn=953a6b037360d1aff73dc8b9a76ce37b&chksm=8bd0696abca7e07cf1570fbea08ba831047bf37d27737bda5a4fbfcaa3f4dfd133f952056395#rd,2020/1/30 18:21
6,在“珈” | 武大留校学生的生活是这样的……,http://mp.weixin.qq.com/s?__biz=MzA5MjM3MzUxMA==&mid=2655706603&idx=1&sn=059d555bf55848008313c2e49df4f3d0&chksm=8bd06a82bca7e3942ef04d72cecef7df6fea722d1cb04c383c8cc551b4975e333534f86cab2a#rd,2020/1/29 19:33
7,坚信 | 武汉，一定会好起来！,http://mp.weixin.qq.com/s?__biz=MzA5MjM3MzUxMA==&mid=2655706571&idx=1&sn=891413a66757bc724960ca81365aa2cc&chksm=8bd06aa2bca7e3b4ce86daf3b6f9b291c8233d4ee4ffc6ed8492664821228ca07328098ede94#rd,2020/1/28 16:18
8,我是武大人 ，我承诺,http://mp.weixin.qq.com/s?__biz=MzA5MjM3MzUxMA==&mid=2655706571&idx=2&sn=2e4b0ce106f6751ed4a619f74ede73a5&chksm=8bd06aa2bca7e3b428448f173c390147adc86c11feeecdbf852cc3f32075fd96839fda48d7c3#rd,2020/1/28 16:18
9,给力丨天下珞珈人，共守一座城！,http://mp.weixin.qq.com/s?__biz=MzA5MjM3MzUxMA==&mid=2655706532&idx=1&sn=318c55c26cbfb526a9c827e0e3aa63f7&chksm=8bd06acdbca7e3dbb56c92ce3583506a157a01b0ab373259cb6e11fd4ee3980b9ee91b7b9037#rd,2020/1/27 20:40
10,这座城，叫“众志成城”！,http://mp.weixin.qq.com/s?__biz=MzA5MjM3MzUxMA==&mid=2655706511&idx=1&sn=8d02bb5fb6ee1e8f1a055ee4586d765a&chksm=8bd06ae6bca7e3f071200839dad1da48fd2a2917b43697368cc50e274baf075b6a9e4312c659#rd,2020/1/26 13:42
11,??重要通告｜武汉大学推迟春季开学时间,http://mp.weixin.qq.com/s?__biz=MzA5MjM3MzUxMA==&mid=2655706511&idx=2&sn=34906710d3abda2d88c12667e1e76a94&chksm=8bd06ae6bca7e3f0539bc30324d31d7451caf437ddccb1735fb3cac0afa305f8666538701813#rd,2020/1/26 13:42
12,武大在此｜祝福武汉，祝福中国！,http://mp.weixin.qq.com/s?__biz=MzA5MjM3MzUxMA==&mid=2655706469&idx=1&sn=7f7c7e2f75a00ea62ea869bdfc51d4ab&chksm=8bd06a0cbca7e31a263376e68a4b45311a08a02524784ff94f25646defb53ad4ffee36d161e9#rd,2020/1/25 10:13
13,“回家” | 你在哪儿，家就在哪儿,http://mp.weixin.qq.com/s?__biz=MzA5MjM3MzUxMA==&mid=2655706460&idx=1&sn=e09346a077b2f0fd6bf9917ce517616c&chksm=8bd06a35bca7e32373a13f2e348fa0de6b6df80fbb70f3ae8d25c89e1a1e4932633109b0db85#rd,2020/1/24 16:14
14,在一起 | 共同守护我们的“城”,http://mp.weixin.qq.com/s?__biz=MzA5MjM3MzUxMA==&mid=2655706451&idx=1&sn=3311fbb20f70634bd5078a1e2ae01e17&chksm=8bd06a3abca7e32cce3cbfa674be1c71ab8bb5e31471b7f921d77d52f61ba40cfbe0274483f0#rd,2020/1/23 21:09
15,致敬 | 武大“逆行者”，不会孤单独行！,http://mp.weixin.qq.com/s?__biz=MzA5MjM3MzUxMA==&mid=2655706432&idx=1&sn=0ba3088088e2966c2471b88a4d66b0f3&chksm=8bd06a29bca7e33f8dfa63debac4b3b4f8a5618eebd3e61de576ee9ed9ae3c9789a7526a47f4#rd,2020/1/22 21:19
16,关注！新型冠状病毒感染的肺炎防护须知,http://mp.weixin.qq.com/s?__biz=MzA5MjM3MzUxMA==&mid=2655706389&idx=1&sn=ad51f096fbf119c2cd1d73942216dda9&chksm=8bd06a7cbca7e36a614b1ff558b3d64db98e462a92b75fea781f0da4f90504a444cdc0429201#rd,2020/1/21 20:43
17,历时18年，武大12位学者编纂一本“长销书”,http://mp.weixin.qq.com/s?__biz=MzA5MjM3MzUxMA==&mid=2655706374&idx=1&sn=8c5f79739bb00305a3d27ed52a924795&chksm=8bd06a6fbca7e379c23a711a07e94398a57eaf3186fc511c0a24a4a3561deee6b496f962fa80#rd,2020/1/20 21:39
18,这个寒假，小武离“珈”出游啦！,http://mp.weixin.qq.com/s?__biz=MzA5MjM3MzUxMA==&mid=2655706363&idx=1&sn=6af656339129cf57715e5253f3a9e1d9&chksm=8bd06b92bca7e28446d3604d01dd3629c2f3ce1bade166e8aacd0df43ef6d235bcbdcb88779d#rd,2020/1/18 16:50
19,@武大人 | 请收下这一波“大拜年”！,http://mp.weixin.qq.com/s?__biz=MzA5MjM3MzUxMA==&mid=2655706353&idx=1&sn=d361439c65c63b9459c2e13cad253d9a&chksm=8bd06b98bca7e28e55a922d06b1457525fe3c93da9b5d4fcbd16f025a2d0ec34bce3366160fc#rd,2020/1/16 22:43
20,最高15万奖助金！武大研究生学霸的世界，原来长这样,http://mp.weixin.qq.com/s?__biz=MzA5MjM3MzUxMA==&mid=2655706334&idx=1&sn=cea281ae40fd1518c46f4e784c5a80af&chksm=8bd06bb7bca7e2a152d42d309bdb02a786148dcb48a976132772e9d98dae904b1309389932d7#rd,2020/1/15 19:32
21,集“武”福，迎新春！,http://mp.weixin.qq.com/s?__biz=MzA5MjM3MzUxMA==&mid=2655706317&idx=1&sn=efa80a1cf27e676d382e9c63cb5a4a8e&chksm=8bd06ba4bca7e2b297524aee37bd15252b661ca2548be88c8248c810c5a3d3071d441e98318b#rd,2020/1/14 18:31
22,寒假攻略，来了！,http://mp.weixin.qq.com/s?__biz=MzA5MjM3MzUxMA==&mid=2655706308&idx=1&sn=aa65d6f4904fac227aa5bb1555c99303&chksm=8bd06badbca7e2bb35f44ca5b25f01cfe228e4faeb44a9fed0919e8556015328d783f8163370#rd,2020/1/13 18:44
23,武汉大学举行“不忘初心、牢记使命”主题教育总结大会,http://mp.weixin.qq.com/s?__biz=MzA5MjM3MzUxMA==&mid=2655706286&idx=1&sn=aea97cecda458bbca05c745b8f790bb7&chksm=8bd06bc7bca7e2d17330ff7a2fcc7a3105abf8afd7a6f1cbdd09f56b383ebd16bf634c778035#rd,2020/1/12 21:41
24,祝贺！武大再获国家科技进步一等奖,http://mp.weixin.qq.com/s?__biz=MzA5MjM3MzUxMA==&mid=2655706270&idx=1&sn=21d7c5d3f5aab5f29aaa5fb5072420f9&chksm=8bd06bf7bca7e2e1cb674b1fd4f181cfd74e17c8a3b778d1f204fc6deea96e50366a4c2e4b68#rd,2020/1/10 12:24
25,回眸2019，那些逝去的武大星辰……,http://mp.weixin.qq.com/s?__biz=MzA5MjM3MzUxMA==&mid=2655706259&idx=1&sn=d63045fe0ab9947e4b8bf985860e84bf&chksm=8bd06bfabca7e2ecde4bc68a6dac65ee905c33e16d5b92f234e1cf8667cc6fa2271a2d7d25bf#rd,2020/1/9 17:48
26,2位诺奖得主都来了，这个论坛好！高！端！,http://mp.weixin.qq.com/s?__biz=MzA5MjM3MzUxMA==&mid=2655706257&idx=1&sn=eba07496878eeba2c1ea6bba18181b4b&chksm=8bd06bf8bca7e2ee1a7d6f6f2a493f70e530489b0b6feaeb1cb57ef682d95d97465b4a76b8c6#rd,2020/1/8 18:26
27,今天，请向他们道一声感谢！,http://mp.weixin.qq.com/s?__biz=MzA5MjM3MzUxMA==&mid=2655706244&idx=1&sn=676ab9f13c4a11d1ae43ee4db2852b1a&chksm=8bd06bedbca7e2fbef963bdbf74180300c60f6da6fe874fd63de94ecbbd41b81b8a110e7e7f4#rd,2020/1/7 18:39
28,全员保研！这又是武大哪个“神仙寝室”？,http://mp.weixin.qq.com/s?__biz=MzA5MjM3MzUxMA==&mid=2655706229&idx=1&sn=111c61efd2bff4b35e1880a7be0c355a&chksm=8bd06b1cbca7e20a77342f5adaf829b9670e598189f18a6cf8b4649264af9a3fe49406db3285#rd,2020/1/6 17:28
29,什么是武大人的初心？答案在这里！,http://mp.weixin.qq.com/s?__biz=MzA5MjM3MzUxMA==&mid=2655706224&idx=1&sn=bd217f311a8c8f1c1325895be656c9bc&chksm=8bd06b19bca7e20f101f184241c86bdd1aca847ace8497cee482b936ee2e35173e731259f59e#rd,2020/1/5 18:33
30,看！这里有群“擦亮星星”的人,http://mp.weixin.qq.com/s?__biz=MzA5MjM3MzUxMA==&mid=2655706222&idx=1&sn=4fce6366bc3cb17be4acadebbe14e914&chksm=8bd06b07bca7e21118e67b395b34e1bfc16f99d7471a7b9051dbaec2ef256e8747ae379bec68#rd,2020/1/4 18:51
31,珞珈月历，上新了！,http://mp.weixin.qq.com/s?__biz=MzA5MjM3MzUxMA==&mid=2655706215&idx=1&sn=819f1f921c1dd9b7358cba5479d26a71&chksm=8bd06b0ebca7e218ae0df37faec4d3b672f34beea997002c53b3c1fff478c72a439db49d6658#rd,2020/1/2 20:30
